node,ref,head_voc,text,sentence,link
842152,Ps 59:17,בֹּקֶר,לַבֹּ֗קֶר ,וַאֲרַנֵּ֥ן לַבֹּ֗קֶר חַ֫סְדֶּ֥ךָ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=59&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844319,Ps 77:7,לַיְלָה,בַּ֫לָּ֥יְלָה ,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=77&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
845224,Ps 81:4,חֹדֶשׁ,בַחֹ֣דֶשׁ ,תִּקְע֣וּ בַחֹ֣דֶשׁ שֹׁופָ֑ר בַּ֝כֵּ֗סֶה לְיֹ֣ום חַגֵּֽנוּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=81&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
845854,Ps 88:2,לַיְלָה,בַלַּ֣יְלָה ,יְ֭הוָה אֱלֹהֵ֣י יְשׁוּעָתִ֑י יֹום־צָעַ֖קְתִּי בַלַּ֣יְלָה נֶגְדֶּֽךָ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=88&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
845943,Ps 88:14,בֹּקֶר,בַבֹּ֗קֶר ,וּ֝בַבֹּ֗קֶר תְּֽפִלָּתִ֥י תְקַדְּמֶֽךָּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=88&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846362,Ps 90:5,בֹּקֶר,בַּ֝בֹּ֗קֶר ,שֵׁנָ֣ה יִהְי֑וּ בַּ֝בֹּ֗קֶר כֶּחָצִ֥יר יַחֲלֹֽף׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=90&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846365,Ps 90:6,בֹּקֶר,בַּ֭בֹּקֶר ,בַּ֭בֹּקֶר יָצִ֣יץ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=90&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846369,Ps 90:6,עֶרֶב,לָ֝עֶ֗רֶב ,לָ֝עֶ֗רֶב יְמֹולֵ֥ל ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=90&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846426,Ps 90:14,בֹּקֶר,בַבֹּ֣קֶר ,שַׂבְּעֵ֣נוּ בַבֹּ֣קֶר חַסְדֶּ֑ךָ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=90&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846568,Ps 92:3,בֹּקֶר,בַּבֹּ֣קֶר ,טֹ֗וב לְהֹדֹ֥ות לַיהוָ֑ה וּלְזַמֵּ֖ר לְשִׁמְךָ֣ עֶלְיֹֽון׃ לְהַגִּ֣יד בַּבֹּ֣קֶר חַסְֽדֶּ֑ךָ וֶ֝אֱמֽוּנָתְךָ֗ בַּלֵּילֹֽות׃ עֲֽלֵי־עָ֭שֹׂור וַעֲלֵי־נָ֑בֶל עֲלֵ֖י הִגָּיֹ֣ון בְּכִנֹּֽור׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=92&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846572,Ps 92:3,לַיְלָה,בַּלֵּילֹֽות׃ ,טֹ֗וב לְהֹדֹ֥ות לַיהוָ֑ה וּלְזַמֵּ֖ר לְשִׁמְךָ֣ עֶלְיֹֽון׃ לְהַגִּ֣יד בַּבֹּ֣קֶר חַסְֽדֶּ֑ךָ וֶ֝אֱמֽוּנָתְךָ֗ בַּלֵּילֹֽות׃ עֲֽלֵי־עָ֭שֹׂור וַעֲלֵי־נָ֑בֶל עֲלֵ֖י הִגָּיֹ֣ון בְּכִנֹּֽור׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=92&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
847330,Ps 101:8,בֹּקֶר,לַבְּקָרִ֗ים ,לַבְּקָרִ֗ים אַצְמִ֥ית כָּל־רִשְׁעֵי־אָ֑רֶץ לְהַכְרִ֥ית מֵֽעִיר־יְ֝הוָ֗ה כָּל־פֹּ֥עֲלֵי אָֽוֶן׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=101&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
850079,Ps 119:55,לַיְלָה,בַלַּ֣יְלָה ,זָ֘כַ֤רְתִּי בַלַּ֣יְלָה שִׁמְךָ֣ יְהוָ֑ה ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=119&verse=55&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
850873,Ps 121:6,לַיְלָה,בַּלָּֽיְלָה׃ ,יֹומָ֗ם הַשֶּׁ֥מֶשׁ לֹֽא־יַכֶּ֗כָּה וְיָרֵ֥חַ בַּלָּֽיְלָה׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=121&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
851472,Ps 134:1,לַיְלָה,בַּלֵּילֹֽות׃ ,כָּל־עַבְדֵ֣י יְהוָ֑ה הָעֹמְדִ֥ים בְּבֵית־יְ֝הוָ֗ה בַּלֵּילֹֽות׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=134&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
852391,Ps 143:8,בֹּקֶר,בַבֹּ֨קֶר׀ ,הַשְׁמִ֘יעֵ֤נִי בַבֹּ֨קֶר׀ חַסְדֶּךָ֮ ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=143&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
853910,Job 4:20,עֶרֶב,לָעֶ֣רֶב ,מִבֹּ֣קֶר לָעֶ֣רֶב יֻכַּ֑תּוּ ,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=4&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
854035,Job 5:14,צָהֳרַיִם,בַֽצָּהֳרָֽיִם׃ ,וְ֝כַלַּ֗יְלָה יְֽמַשְׁשׁ֥וּ בַֽצָּהֳרָֽיִם׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=5&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
857710,Job 24:14,לַיְלָה,בַלַּ֗יְלָה ,וּ֝בַלַּ֗יְלָה יְהִ֣י כַגַּנָּֽב׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=24&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
859810,Job 35:10,לַיְלָה,בַּלָּֽיְלָה׃ ,אַ֭יֵּה אֱלֹ֣והַּ עֹשָׂ֑י נֹתֵ֖ן זְמִרֹ֣ות בַּלָּֽיְלָה׃ מַ֭לְּפֵנוּ מִבַּהֲמֹ֣ות אָ֑רֶץ וּמֵעֹ֖וף הַשָּׁמַ֣יִם יְחַכְּמֵֽנוּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=35&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
862328,Prov 6:8,קַיִץ,בַּקַּ֣יִץ ,תָּכִ֣ין בַּקַּ֣יִץ לַחְמָ֑הּ ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=6&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
862331,Prov 6:8,קָצִיר,בַ֝קָּצִ֗יר ,אָגְרָ֥ה בַ֝קָּצִ֗יר מַאֲכָלָֽהּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=6&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
862620,Prov 7:18,בֹּקֶר,עַד־הַבֹּ֑קֶר ,נִרְוֶ֣ה דֹ֭דִים עַד־הַבֹּ֑קֶר ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=7&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
863058,Prov 10:5,קַיִץ,בַּ֭קַּיִץ ,אֹגֵ֣ר בַּ֭קַּיִץ בֵּ֣ן מַשְׂכִּ֑יל ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=10&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
863061,Prov 10:5,קָצִיר,בַּ֝קָּצִ֗יר ,נִרְדָּ֥ם בַּ֝קָּצִ֗יר בֵּ֣ן מֵבִֽישׁ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=10&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
863541,Prov 12:16,יֹום,בַּ֭יֹּום ,אֱוִ֗יל בַּ֭יֹּום יִוָּדַ֣ע כַּעְסֹ֑ו ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=12&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
866547,Prov 27:14,בֹּקֶר,בַּבֹּ֣קֶר ,בַּבֹּ֣קֶר הַשְׁכֵּ֑ים ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=27&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867250,Prov 30:25,קַיִץ,בַקַּ֣יִץ ,וַיָּכִ֖ינוּ בַקַּ֣יִץ לַחְמָֽם׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=30&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867437,Prov 31:18,לַיְלָה,בַלַּ֣יְלָה ,לֹֽא־יִכְבֶּ֖ה בַלַּ֣יְלָה נֵרָֽהּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=31&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868108,Ruth 2:17,עֶרֶב,עַד־הָעָ֑רֶב ,וַתְּלַקֵּ֥ט בַּשָּׂדֶ֖ה עַד־הָעָ֑רֶב ,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=2&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868402,Ruth 3:13,בֹּקֶר,בַבֹּ֨קֶר֙ ,וְהָיָ֤ה בַבֹּ֨קֶר֙ ,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=3&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868418,Ruth 3:13,בֹּקֶר,עַד־הַבֹּֽקֶר׃ ,שִׁכְבִ֖י עַד־הַבֹּֽקֶר׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=3&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868422,Ruth 3:14,בֹּקֶר,עַד־הַבֹּ֔קֶר ,וַתִּשְׁכַּ֤ב מַרְגְּלֹתָיו֙ עַד־הַבֹּ֔קֶר ,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=3&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868888,Song 1:7,צָהֳרַיִם,בַּֽצָּהֳרָ֑יִם ,הַגִּ֣ידָה לִּ֗י שֶׁ֤אָהֲבָה֙ נַפְשִׁ֔י אֵיכָ֣ה תִרְעֶ֔ה אֵיכָ֖ה תַּרְבִּ֣יץ בַּֽצָּהֳרָ֑יִם ,https://shebanq.ancient-data.org/hebrew/text?book=Canticum&chapter=1&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
869102,Song 3:1,לַיְלָה,בַּלֵּילֹ֔ות ,עַל־מִשְׁכָּבִי֙ בַּלֵּילֹ֔ות בִּקַּ֕שְׁתִּי אֵ֥ת שֶׁאָהֲבָ֖ה נַפְשִׁ֑י ,https://shebanq.ancient-data.org/hebrew/text?book=Canticum&chapter=3&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870373,Eccl 2:23,לַיְלָה,גַּם־בַּלַּ֖יְלָה ,גַּם־בַּלַּ֖יְלָה לֹא־שָׁכַ֣ב לִבֹּ֑ו ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872240,Eccl 10:16,בֹּקֶר,בַּבֹּ֥קֶר ,שֶׁמַּלְכֵּ֖ךְ נָ֑עַר וְשָׂרַ֖יִךְ בַּבֹּ֥קֶר יֹאכֵֽלוּ׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=10&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872249,Eccl 10:17,עֵת,בָּעֵ֣ת ,שֶׁמַּלְכֵּ֖ךְ בֶּן־חֹורִ֑ים וְשָׂרַ֨יִךְ֙ בָּעֵ֣ת יֹאכֵ֔לוּ בִּגְבוּרָ֖ה ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=10&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872348,Eccl 11:6,בֹּקֶר,בַּבֹּ֨קֶר֙ ,בַּבֹּ֨קֶר֙ זְרַ֣ע אֶת־זַרְעֶ֔ךָ ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=11&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872352,Eccl 11:6,עֶרֶב,לָעֶ֖רֶב ,וְלָעֶ֖רֶב אַל־תַּנַּ֣ח יָדֶ֑ךָ ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=11&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872609,Lam 1:2,לַיְלָה,בַּלַּ֗יְלָה ,בָּכֹ֨ו תִבְכֶּ֜ה בַּלַּ֗יְלָה ,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=1&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
873360,Lam 3:23,בֹּקֶר,לַבְּקָרִ֔ים ,חֲדָשִׁים֙ לַבְּקָרִ֔ים ,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=3&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
874332,Esth 2:14,עֶרֶב,בָּעֶ֣רֶב׀ ,בָּעֶ֣רֶב׀ הִ֣יא בָאָ֗ה ,https://shebanq.ancient-data.org/hebrew/text?book=Esther&chapter=2&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
874336,Esth 2:14,בֹּקֶר,בַבֹּקֶר ,וּ֠בַבֹּקֶר הִ֣יא שָׁבָ֞ה אֶל־בֵּ֤ית הַנָּשִׁים֙ שֵׁנִ֔י אֶל־יַ֧ד שַֽׁעֲשְׁגַ֛ז סְרִ֥יס הַמֶּ֖לֶךְ שֹׁמֵ֣ר הַפִּֽילַגְשִׁ֑ים ,https://shebanq.ancient-data.org/hebrew/text?book=Esther&chapter=2&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
875150,Esth 5:14,בֹּקֶר,בַבֹּ֣קֶר׀ ,וּבַבֹּ֣קֶר׀ אֱמֹ֣ר לַמֶּ֗לֶךְ ,https://shebanq.ancient-data.org/hebrew/text?book=Esther&chapter=5&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
879745,Dan 8:19,זַעַם,בְּאַחֲרִ֣ית הַזָּ֑עַם ,מֹודִֽיעֲךָ֔ אֵ֥ת אֲשֶׁר־יִהְיֶ֖ה בְּאַחֲרִ֣ית הַזָּ֑עַם ,https://shebanq.ancient-data.org/hebrew/text?book=Daniel&chapter=8&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
880423,Dan 10:14,יֹום,בְּאַחֲרִ֣ית הַיָּמִ֑ים ,וּבָ֨אתִי֙ לַהֲבִ֣ינְךָ֔ אֵ֛ת אֲשֶׁר־יִקְרָ֥ה לְעַמְּךָ֖ בְּאַחֲרִ֣ית הַיָּמִ֑ים ,https://shebanq.ancient-data.org/hebrew/text?book=Daniel&chapter=10&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
880624,Dan 11:6,עֵת,בָּעִתִּֽים׃ ,וְתִנָּתֵ֨ן הִ֤יא וּמְבִיאֶ֨יהָ֙ וְהַיֹּ֣לְדָ֔הּ וּמַחֲזִקָ֖הּ בָּעִתִּֽים׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Daniel&chapter=11&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
880933,Dan 11:29,מֹועֵד,לַמֹּועֵ֥ד ,לַמֹּועֵ֥ד יָשׁ֖וּב ,https://shebanq.ancient-data.org/hebrew/text?book=Daniel&chapter=11&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
881294,Dan 12:13,יֹום,לְקֵ֥ץ הַיָּמִֽין׃ ,וְתַעֲמֹ֥ד לְגֹרָלְךָ֖ לְקֵ֥ץ הַיָּמִֽין׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Daniel&chapter=12&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
884462,Neh 3:34,יֹום,בַיֹּ֔ום ,הַיְכַלּ֣וּ בַיֹּ֔ום ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=3&verse=34&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
884876,Neh 5:11,יֹום,כְּהַיֹּ֗ום ,הָשִׁיבוּ֩ נָ֨א לָהֶ֜ם כְּהַיֹּ֗ום שְׂדֹתֵיהֶ֛ם כַּרְמֵיהֶ֥ם זֵיתֵיהֶ֖ם וּבָתֵּיהֶ֑ם וּמְאַ֨ת הַכֶּ֤סֶף וְהַדָּגָן֙ הַתִּירֹ֣ושׁ וְהַיִּצְהָ֔ר אֲשֶׁ֥ר אַתֶּ֖ם נֹשִׁ֥ים בָּהֶֽם׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=5&verse=11&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
886494,Neh 10:33,שָׁנָה,בַּשָּׁנָ֑ה ,וְהֶעֱמַ֤דְנוּ עָלֵ֨ינוּ֙ מִצְוֹ֔ת לָתֵ֥ת עָלֵ֛ינוּ שְׁלִשִׁ֥ית הַשֶּׁ֖קֶל בַּשָּׁנָ֑ה לַעֲבֹדַ֖ת בֵּ֥ית אֱלֹהֵֽינוּ׃ לְלֶ֣חֶם הַֽמַּעֲרֶ֡כֶת וּמִנְחַ֣ת הַתָּמִ֣יד וּלְעֹולַ֣ת הַ֠תָּמִיד הַשַּׁבָּתֹ֨ות הֶחֳדָשִׁ֜ים לַמֹּועֲדִ֗ים וְלַקֳּדָשִׁים֙ וְלַ֣חַטָּאֹ֔ות לְכַפֵּ֖ר עַל־יִשְׂרָאֵ֑ל וְכֹ֖ל מְלֶ֥אכֶת בֵּית־אֱלֹהֵֽינוּ׃ ס ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=10&verse=33&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887176,Neh 13:15,שַׁבָּת,בַּשַּׁבָּ֡ת ,בַּיָּמִ֣ים הָהֵ֡מָּה רָאִ֣יתִי בִֽיהוּדָ֣ה׀ דֹּֽרְכִֽים־גִּתֹּ֣ות׀ בַּשַּׁבָּ֡ת וּמְבִיאִ֣ים הָעֲרֵמֹ֣ות וְֽעֹמְסִ֪ים עַל־הַחֲמֹרִ֟ים וְאַף־יַ֜יִן עֲנָבִ֤ים וּתְאֵנִים֙ וְכָל־מַשָּׂ֔א וּמְבִיאִ֥ים יְרוּשָׁלִַ֖ם בְּיֹ֣ום הַשַּׁבָּ֑ת ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=13&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887202,Neh 13:16,שַׁבָּת,בַּשַּׁבָּ֛ת ,וְהַצֹּרִים֙ יָ֣שְׁבוּ בָ֔הּ מְבִיאִ֥ים דָּ֖אג וְכָל־מֶ֑כֶר וּמֹכְרִ֧ים בַּשַּׁבָּ֛ת לִבְנֵ֥י יְהוּדָ֖ה וּבִירוּשָׁלִָֽם׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=13&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887242,Neh 13:19,שַׁבָּת,לִפְנֵ֣י הַשַּׁבָּ֗ת ,וַיְהִ֡י כַּאֲשֶׁ֣ר צָֽלֲלוּ֩ שַׁעֲרֵ֨י יְרוּשָׁלִַ֜ם לִפְנֵ֣י הַשַּׁבָּ֗ת ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=13&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887253,Neh 13:19,שַׁבָּת,עַ֖ד אַחַ֣ר הַשַּׁבָּ֑ת ,וָאֹ֣מְרָ֔ה אֲשֶׁר֙ לֹ֣א יִפְתָּח֔וּם עַ֖ד אַחַ֣ר הַשַּׁבָּ֑ת ,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=13&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
890930,1 Chr 15:13,רִאשֹׁון,לְמַבָּרִ֥אשֹׁונָ֖ה ,כִּ֛י לְמַבָּרִ֥אשֹׁונָ֖ה לֹ֣א אַתֶּ֑ם ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=15&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
891591,1 Chr 17:14,עֹולָם,עַד־הָעֹולָ֑ם ,וְהַֽעֲמַדְתִּ֛יהוּ בְּבֵיתִ֥י וּבְמַלְכוּתִ֖י עַד־הָעֹולָ֑ם ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=17&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
893242,1 Chr 23:30,עֶרֶב,לָעָֽרֶב׃ ,וְכֵ֖ן לָעָֽרֶב׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=23&verse=30&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
893713,1 Chr 26:17,יֹום,לַיֹּום֙ ,לַצָּפֹ֤ונָה לַיֹּום֙ אַרְבָּעָ֔ה ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=26&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
893716,1 Chr 26:17,יֹום,לַיֹּ֖ום ,לַנֶּ֥גְבָּה לַיֹּ֖ום אַרְבָּעָ֑ה ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=26&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
896363,2 Chr 7:12,לַיְלָה,בַּלָּ֑יְלָה ,וַיֵּרָ֧א יְהוָ֛ה אֶל־שְׁלֹמֹ֖ה בַּלָּ֑יְלָה ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=7&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
899218,2 Chr 18:34,עֶרֶב,עַד־הָעָ֑רֶב ,וּמֶ֣לֶךְ יִשְׂרָאֵ֗ל הָיָ֨ה מַעֲמִ֧יד בַּמֶּרְכָּבָ֛ה נֹ֥כַח אֲרָ֖ם עַד־הָעָ֑רֶב ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=18&verse=34&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
899604,2 Chr 20:20,בֹּקֶר,בַבֹּ֔קֶר ,וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=20&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
899720,2 Chr 20:26,יֹום,עַד־הַיֹּֽום׃ ,עַל־כֵּ֡ן קָֽרְא֞וּ אֶת־שֵׁ֨ם הַמָּקֹ֥ום הַה֛וּא עֵ֥מֶק בְּרָכָ֖ה עַד־הַיֹּֽום׃ ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=20&verse=26&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
904472,2 Chr 35:25,יֹום,עַד־הַיֹּ֔ום ,וַיֹּאמְר֣וּ כָֽל־הַשָּׁרִ֣ים׀ וְ֠הַשָּׁרֹות בְּקִינֹ֨ותֵיהֶ֤ם עַל־יֹאשִׁיָּ֨הוּ֙ עַד־הַיֹּ֔ום ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=35&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
