head_lexn,head,head_pos,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1437595,יום,subs,0.48603209735580094,0.0534674737898393,-0.04281331192809944,0.015354099913944184,0.08975513633988624,0.10240525354715499,0.03814987071461242,0.014411196554408087,-1.500882419082187e-17
1437627,שׁנה,subs,0.44041713259190124,-0.16021787055426073,-0.13975543897513804,0.44107889619153084,-0.04909256564942711,0.004348560149002215,-0.056176544550691494,0.001519135659498432,-5.229863808843381e-17
1437815,עתה,advb,-0.5889591499745197,0.01970475639082409,-0.004540019130667028,-0.005139414985179223,-0.0015472592549814908,0.002973281417395026,-0.009121304582900875,-0.0019140466986101935,-5.271445195533462e-17
1438005,עת,subs,0.4711302369848947,0.11303501415614395,0.11586100080914236,-0.044041823880308764,0.11181397313255491,0.22402358248313575,0.013884844685102612,-0.05104443071158287,6.929721698955952e-17
1437819,עולם,subs,-0.5379027646308507,0.011517724530622282,-0.016600041789788952,-0.010720846158974295,0.006830234264805476,-0.011030138179369613,-0.008283489053746684,-0.0008232310648840014,-3.7516338970985267e-17
1437596,לילה,subs,0.239561191618981,0.27635607844701404,-0.07392888685695125,-0.04919403410249163,0.012378262280845067,0.06712803614380441,0.09561945208483875,-0.008328585313088497,-4.638175181378424e-17
1437901,אז,advb,-0.586022192321563,0.017644794030021043,0.002134057704421977,-0.004489240697720515,-0.0007156926908794654,-0.0032971703472143275,-0.008338548449310947,-0.000702665605928103,-6.213791621672554e-17
1437970,חדשׁ,subs,0.4591204569636124,-0.02395099052267967,-0.11121054980838,0.15562517781234997,-0.00010610674220857543,0.01704951352770031,-0.04554155368825221,0.19077554784822912,-8.87043253457899e-17
1437598,בקר,subs,0.45808986222766385,0.534849001875372,-0.10014145166738637,-0.13570675722261247,-0.04237762355251119,-0.11277725128705408,0.005169773007320606,-0.0011471881512590148,-4.137841161671096e-17
1437597,ערב,subs,0.5768030748173465,0.5480340203240212,-0.10023853155613408,-0.036098806910493185,-0.07983507079991724,-0.10094972379111182,-0.005744477240493334,-0.0035350750525872526,-4.070946791910104e-17
1439814,תמיד,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1437606,כן,advb,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438817,מחר,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438146,דבר,subs,0.4934806503474336,0.0013405618158010351,-0.2108993944131573,-0.0974861362634451,0.16179521200503938,0.216665173599836,-0.0458050847126178,-0.06991341094885499,8.647923998971075e-17
1437907,אחר,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1441819,נצח,subs,-0.5568294812470241,0.008828915816892822,0.02481004469438305,-0.0019251755704961606,0.008356009606525067,-0.006466823754638319,-0.008017875453307883,-0.0004667512545958779,-4.569016770376026e-17
1438513,מות,subs,0.4392420273331194,-0.34604953450847664,0.5618562380155644,-0.05731254013205504,-0.08736158163063225,0.02350264107977766,0.0020103232491147267,0.003062593394388766,1.1423481560533967e-16
1438475,מחרת,subs,-0.34458356596195655,-0.01623780985162525,0.1488117049045179,0.006607714839556613,0.057302239928293155,-0.0292235444136465,-0.005570250316296781,0.0008495346233298859,-1.8493770351449876e-17
1439198,צהרים,subs,0.5123452321888115,0.22989697440403598,-0.10576615792077279,0.42847233918418937,-0.17306034317772057,-0.026564738350595585,-0.052805549189887425,-0.06726086880529272,-5.229863808843381e-17
1438812,מתי,inrg,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1439584,יומם,advb,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1439634,עד,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438839,שׁלשׁום,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438009,ראשׁון,adjv,0.5677399374703544,0.6205583005283195,-0.09772789752335975,-0.14956264759602292,-0.05679233601361005,-0.12154228239899413,0.007166787976411273,-0.0011027609586793377,-3.8420850280619356e-17
1437581,פנה,subs,0.47297889628992706,-0.6101375864329741,-0.5465845261482484,-0.1281697290699978,0.3285411019305447,-0.21257485974824042,-0.01546991453080462,-0.004158907271377786,5.872366437408184e-17
1438361,אן,inrg,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438838,תמול,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438780,שׁבוע,subs,0.45442144674555707,-0.18240685696973602,-0.21658074062141755,0.28455025922490385,-0.0716178939470208,-0.021315717090331268,0.03282902789377657,-0.03797578114941669,-2.45430624728049e-17
1437945,דור,subs,0.36023226477010756,-0.44510507432158747,-0.047231299024795954,-0.14025429799759034,-0.07131840166201893,-0.021020146411877084,-0.00658464432606086,-0.0021298552269770612,9.727307495134422e-17
1438020,נעורים,subs,0.4413777480409281,-0.5196088654013412,-0.20497846728283206,-0.21547863048237864,-0.22845020804861416,0.024465351675511816,-0.007667970647276447,-0.004509372453667574,1.1423481560533967e-16
1437696,חיים,subs,0.4413777480409281,-0.5196088654013412,-0.20497846728283206,-0.21547863048237864,-0.22845020804861416,0.024465351675511816,-0.007667970647276447,-0.004509372453667574,1.1423481560533967e-16
1437626,מועד,subs,0.5353021193934344,0.0857273809968311,0.1493523342319437,-0.11531073590202393,-0.0522100756150805,-0.06240811708309156,0.003197557566975099,0.0003332051276491711,5.872366437408184e-17
1437897,עוד,subs,0.439557165595592,-0.3451615065955223,0.5664041379774144,-0.05468713915063575,-0.0798954860541923,0.02095715528277782,0.0020303911636908,0.0031473252770662643,1.1423481560533967e-16
1437682,טרם,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1437750,פעם,subs,0.5019889790749282,0.2932280121851426,-0.06866198978887977,-0.056236589341327234,0.08748534604131343,0.32855788719142487,-0.0619602484720465,0.047424079952877146,3.096808875845293e-17
1439983,רגע,subs,-0.03793060007613161,-0.13456110899042317,-0.1013720184926009,0.16179076802447764,0.009642925552132468,0.052384779475378264,0.26419633013298355,0.024170076543484565,-1.6629475222405258e-16
1438340,הנה,advb,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1439397,ירח,subs,0.44823219351598403,-0.3282050885664195,0.3564135526890534,0.21305255168547227,0.2057399524623509,-0.10008377898104416,-0.02224588063967285,-0.02098783478116431,5.872366437408184e-17
1438214,תחלה,subs,0.5320301648332004,0.0859090455444471,0.44561306649299115,-0.011423439180457438,0.16982101121521376,-0.12169371234102079,0.005151069181889761,0.004183732014789102,3.096808875845293e-17
1439665,שׁבת,subs,0.6074856978972872,0.4690260903848818,0.07923539706866485,-0.10993139220692122,0.01636834735685946,-0.12688834692682718,0.007188079812980683,0.0006446170879270051,-2.45430624728049e-17
1441731,אתמול,subs,-0.5943629669142885,0.02016361637662909,-0.0043447957212812,-0.005221830734070336,-0.0033076076329950424,-0.0023915550879503207,-0.00843016930531183,-0.0007700697063087424,-5.229863808843381e-17
